AKPAR,ValidationType,AddressLine1,AddressLine2,StreetNumberFrom,StreetNumberTo,City,State,ZipCode
195340,E,161 EIGHTH AVE,,,,CRAMERTON,NC,28032
195341,E,177 CENTER ST,,,,CRAMERTON,NC,28032
195342,E,162 EIGHTH AVE,,,,CRAMERTON,NC,28032
195343,E,178 CENTER ST,,,,CRAMERTON,NC,28032
195344,E,163 EIGHTH AVE,,,,CRAMERTON,NC,28032
195345,E,179 CENTER ST,,,,CRAMERTON,NC,28032
195346,E,164 EIGHTH AVE,,,,CRAMERTON,NC,28032
195347,E,180 CENTER ST,,,,CRAMERTON,NC,28032
195348,E,181 CENTER ST,,,,CRAMERTON,NC,28032
195349,E,165 EIGHTH AVE,,,,CRAMERTON,NC,28032
195351,E,182 CENTER ST,,,,CRAMERTON,NC,28032
195352,E,183 CENTER ST,,,,CRAMERTON,NC,28032
195353,E,167 EIGHTH AVE,,,,CRAMERTON,NC,28032
195354,E,184 CENTER ST,,,,CRAMERTON,NC,28032
195355,E,168 EIGHTH AVE,,,,CRAMERTON,NC,28032
195356,E,185 CENTER ST,,,,CRAMERTON,NC,28032
195357,E,169 EIGHTH AVE,,,,CRAMERTON,NC,28032
195358,E,186 CENTER ST,,,,CRAMERTON,NC,28032
195359,E,170 EIGHTH AVE,,,,CRAMERTON,NC,28032
195360,E,187 CENTER ST,,,,CRAMERTON,NC,28032
195361,E,171 EIGHTH AVE,,,,CRAMERTON,NC,28032
195362,E,188 CENTER ST,,,,CRAMERTON,NC,28032
195363,E,189 CENTER ST,,,,CRAMERTON,NC,28032
195364,E,190 CENTER ST,,,,CRAMERTON,NC,28032
195365,E,172 EIGHTH AVE,,,,CRAMERTON,NC,28032
195366,E,173 EIGHTH AVE,,,,CRAMERTON,NC,28032
195367,E,191 CENTER ST,,,,CRAMERTON,NC,28032
195368,E,192 CENTER ST,,,,CRAMERTON,NC,28032
195369,E,174 EIGHTH AVE,,,,CRAMERTON,NC,28032
195741,E,142 EIGHTH AVE,,,,CRAMERTON,NC,28032
195743,E,119 B CENTER ST,,,,CRAMERTON,NC,28032
195744,E,117 CENTER ST,,,,CRAMERTON,NC,28032
195745,E,115 CENTER ST,,,,CRAMERTON,NC,28032
195746,E,113 CENTER ST,,,,CRAMERTON,NC,28032
195747,E,111 CENTER ST,,,,CRAMERTON,NC,28032
195748,E,109 CENTER ST,,,,CRAMERTON,NC,28032
195754,E,NORTH MAIN ST,,,,CRAMERTON,NC,28032
195755,E,136 EIGHTH AVE,,,,CRAMERTON,NC,28032
195756,E,135 EIGHTH AVE,,,,CRAMERTON,NC,28032
195757,E,134 EIGHTH AVE,,,,CRAMERTON,NC,28032
195758,E,133 EIGHTH AVE,,,,CRAMERTON,NC,28032
195759,E,132 EIGHTH AVE,,,,CRAMERTON,NC,28032
195760,E,131 EIGHTH AVE,,,,CRAMERTON,NC,28032
195761,E,129 EIGHTH AVE,,,,CRAMERTON,NC,28032
195762,E,128 EIGHTH AVE,,,,CRAMERTON,NC,28032
195763,E,127 EIGHTH AVE,,,,CRAMERTON,NC,28032
195773,E,104 SEVENTH ST,,,,CRAMERTON,NC,28032
195774,E,NORTH MAIN ST,,,,CRAMERTON,NC,28032
195775,E,125 SEVENTH ST,,,,CRAMERTON,NC,28032
195776,E,123 A SEVENTH ST,,,,CRAMERTON,NC,28032
195777,E,121 A SEVENTH ST,,,,CRAMERTON,NC,28032
195778,E,119 SEVENTH ST,,,,CRAMERTON,NC,28032
195779,E,117 SEVENTH ST,,,,CRAMERTON,NC,28032
195780,E,115 SEVENTH ST,,,,CRAMERTON,NC,28032
195781,E,113 SEVENTH ST,,,,CRAMERTON,NC,28032
195785,E,112 SEVENTH ST,,,,CRAMERTON,NC,28032
195786,E,114 SEVENTH ST,,,,CRAMERTON,NC,28032
195787,E,116 SEVENTH ST,,,,CRAMERTON,NC,28032
195788,E,118 SEVENTH ST,,,,CRAMERTON,NC,28032
195789,E,120 SEVENTH ST,,,,CRAMERTON,NC,28032
195790,E,122 SEVENTH ST,,,,CRAMERTON,NC,28032
195791,E,124 SEVENTH ST,,,,CRAMERTON,NC,28032
195792,E,126 SEVENTH ST,,,,CRAMERTON,NC,28032
195794,E,NORTH MAIN ST,,,,CRAMERTON,NC,28032
195804,E,NORTH MAIN ST,,,,CRAMERTON,NC,28032
195805,E,NORTH MAIN ST,,,,CRAMERTON,NC,28032
195806,E,NORTH MAIN ST,,,,CRAMERTON,NC,28032
195814,E,SOUTH MAIN ST,,,,CRAMERTON,NC,28032
195828,E,NORTH MAIN ST,,,,CRAMERTON,NC,28032
195830,E,SOUTH MAIN ST,,,,CRAMERTON,NC,28032
195845,E,NORTH MAIN ST,,,,CRAMERTON,NC,28032
195846,E,NORTH MAIN ST,,,,CRAMERTON,NC,28032
195869,E,NORTH MAIN ST,,,,CRAMERTON,NC,28032
195889,E,NORTH MAIN ST,,,,CRAMERTON,NC,28032
195890,E,NORTH MAIN ST,,,,CRAMERTON,NC,28032
195909,E,NORTH MAIN ST,,,,CRAMERTON,NC,28032
195910,E,NORTH MAIN ST,,,,CRAMERTON,NC,28032
196040,E,104 HIDDEN PASTURES DR,,,,CRAMERTON,NC,28032
196041,E,106 HIDDEN PASTURES DR,,,,CRAMERTON,NC,28032
196042,E,108 HIDDEN PASTURES DR,,,,CRAMERTON,NC,28032
196043,E,110 HIDDEN PASTURES DR,,,,CRAMERTON,NC,28032
196044,E,112 HIDDEN PASTURES DR,,,,CRAMERTON,NC,28032
196045,E,114 HIDDEN PASTURES DR,,,,CRAMERTON,NC,28032
196046,E,116 HIDDEN PASTURES DR,,,,CRAMERTON,NC,28032
196047,E,118 HIDDEN PASTURES DR,,,,CRAMERTON,NC,28032
196052,E,107 HIDDEN PASTURES DR,,,,CRAMERTON,NC,28032
196053,E,105 HIDDEN PASTURES DR,,,,CRAMERTON,NC,28032
196054,E,103 HIDDEN PASTURES DR,,,,CRAMERTON,NC,28032
196055,E,101 HIDDEN PASTURES DR,,,,CRAMERTON,NC,28032
196222,E,150 HIDDEN PASTURES DR,,,,CRAMERTON,NC,28032
196223,E,148 HIDDEN PASTURES DR,,,,CRAMERTON,NC,28032
196225,E,144 HIDDEN PASTURES DR,,,,CRAMERTON,NC,28032
196226,E,142 HIDDEN PASTURES DR,,,,CRAMERTON,NC,28032
196227,E,140 HIDDEN PASTURES DR,,,,CRAMERTON,NC,28032
196228,E,138 HIDDEN PASTURES DR,,,,CRAMERTON,NC,28032
196229,E,136 HIDDEN PASTURES DR,,,,CRAMERTON,NC,28032
196230,E,134 HIDDEN PASTURES DR,,,,CRAMERTON,NC,28032
196231,E,132 HIDDEN PASTURES DR,,,,CRAMERTON,NC,28032
196237,E,128 HIDDEN PASTURES DR,,,,CRAMERTON,NC,28032
196238,E,126 HIDDEN PASTURES DR,,,,CRAMERTON,NC,28032
196239,E,124 HIDDEN PASTURES DR,,,,CRAMERTON,NC,28032
196240,E,122 HIDDEN PASTURES DR,,,,CRAMERTON,NC,28032
196241,E,120 HIDDEN PASTURES DR,,,,CRAMERTON,NC,28032
196309,E,426 WOODLAWN AVE,,,,CRAMERTON,NC,28032
196310,E,427 WOODLAWN AVE,,,,CRAMERTON,NC,28032
199730,E,139 EIGHTH AVE,,,,CRAMERTON,NC,28032
202140,E,236 EIGHTH AVE,,,,CRAMERTON,NC,28032
202446,E,3047 A MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202447,E,3047 B MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202448,E,3047 C MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202449,E,3047 D MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202450,E,3047 E MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202451,E,3047 F MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202452,E,3048 A MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202453,E,3048 B MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202454,E,3048 C MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202455,E,3048 D MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202456,E,3048 E MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202457,E,3048 F MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202458,E,3044 A MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202459,E,3044 B MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202460,E,3044 C MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202461,E,3044 D MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202486,E,3039 A MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202487,E,3039 B MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202488,E,3039 C MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202489,E,3039 D MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202490,E,3039 E MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202491,E,3039 F MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202492,E,5001 A RIVERBED LN,,,,CRAMERTON,NC,28032
202493,E,5001 B RIVERBED LN,,,,CRAMERTON,NC,28032
202494,E,5001 C RIVERBED LN,,,,CRAMERTON,NC,28032
202495,E,5001 D RIVERBED LN,,,,CRAMERTON,NC,28032
202496,E,5001 E RIVERBED LN,,,,CRAMERTON,NC,28032
202497,E,5001 F RIVERBED LN,,,,CRAMERTON,NC,28032
202498,E,5000 A RIVERBED LN,,,,CRAMERTON,NC,28032
202499,E,5000 B RIVERBED LN,,,,CRAMERTON,NC,28032
202500,E,5000 C RIVERBED LN,,,,CRAMERTON,NC,28032
202501,E,5000 D RIVERBED LN,,,,CRAMERTON,NC,28032
202502,E,5000 E RIVERBED LN,,,,CRAMERTON,NC,28032
202503,E,5000 F RIVERBED LN,,,,CRAMERTON,NC,28032
202504,E,3035 A MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202505,E,3035 B MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202506,E,3035 C MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202507,E,3035 D MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202508,E,3035 E MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202509,E,3035 F MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202510,E,3031 A MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202511,E,3031 B MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202512,E,3031 C MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202513,E,3031 D MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202514,E,3031 E MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202515,E,3031 F MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202516,E,3029 A MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202517,E,3029 B MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202518,E,3029 C MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202519,E,3029 D MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202520,E,3029 E MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202521,E,3029 F MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202522,E,3028 A MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202523,E,3028 B MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202524,E,3028 C MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202525,E,3028 D MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202526,E,3028 E MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202527,E,3028 F MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202528,E,3025 A MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202529,E,3025 B MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202530,E,3025 C MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202531,E,3025 D MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202532,E,3025 E MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
202533,E,3025 F MISTY HARBOR CIR,,,,CRAMERTON,NC,28032
207680,E,6004 A BOATHOUSE LN,,,,CRAMERTON,NC,28032
207681,E,6004 B BOATHOUSE LN,,,,CRAMERTON,NC,28032
207682,E,6004 C BOATHOUSE LN,,,,CRAMERTON,NC,28032
207683,E,6004 D BOATHOUSE LN,,,,CRAMERTON,NC,28032
207684,E,6004 E BOATHOUSE LN,,,,CRAMERTON,NC,28032
207685,E,6000 A BOATHOUSE LN,,,,CRAMERTON,NC,28032
207687,E,6000 B BOATHOUSE LN,,,,CRAMERTON,NC,28032
207688,E,6000 C BOATHOUSE LN,,,,CRAMERTON,NC,28032
207689,E,6000 D BOATHOUSE LN,,,,CRAMERTON,NC,28032
207690,E,6000 E BOATHOUSE LN,,,,CRAMERTON,NC,28032
207691,E,6001 A BOATHOUSE LN,,,,CRAMERTON,NC,28032
207697,E,6001 B BOATHOUSE LN,,,,CRAMERTON,NC,28032
207698,E,6001 C BOATHOUSE LN,,,,CRAMERTON,NC,28032
207699,E,6001 D BOATHOUSE LN,,,,CRAMERTON,NC,28032
207700,E,6001 E BOATHOUSE LN,,,,CRAMERTON,NC,28032
207723,E,6005 A BOATHOUSE LN,,,,CRAMERTON,NC,28032
207724,E,6005 B BOATHOUSE LN,,,,CRAMERTON,NC,28032
207725,E,6005 C BOATHOUSE LN,,,,CRAMERTON,NC,28032
207726,E,6005 D BOATHOUSE LN,,,,CRAMERTON,NC,28032
207727,E,6005 E BOATHOUSE LN,,,,CRAMERTON,NC,28032
218357,E,233 MARKET ST,,,,CRAMERTON,NC,28032
219159,E,410 ARMSTRONG DR,,,,BELMONT,NC,28012
219593,E,101 U HIDDEN PASTURES DR,,,,CRAMERTON,NC,28032
221609,E,166 EIGHTH AVE,,,,CRAMERTON,NC,28032
222139,E,100 HIDDEN PASTURES DR,,,,CRAMERTON,NC,28032
223540,E,NORTH MAIN ST,,,,CRAMERTON,NC,28032
224141,E,102 A HIDDEN PASTURES DR,,,,CRAMERTON,NC,28032
224142,E,102 HIDDEN PASTURES DR,,,,CRAMERTON,NC,28032
224980,E,237 MARKET ST,,,,CRAMERTON,NC,28032
224982,E,235 MARKET ST,,,,CRAMERTON,NC,28032
225550,E,150 EIGHTH AVE,,,,CRAMERTON,NC,28032
302310,E,103 SEVENTH ST,,,,CRAMERTON,NC,28032
302311,E,105 SEVENTH ST,,,,CRAMERTON,NC,28032
302312,E,107 SEVENTH ST,,,,CRAMERTON,NC,28032
305160,E,225 MARKET ST,,,,CRAMERTON,NC,28032
306224,E,NORTH MAIN ST,,,,CRAMERTON,NC,28032
306675,E,215 MARKET ST,,,,CRAMERTON,NC,28032
308272,E,100 CENTER ST,,,,CRAMERTON,NC,28032
310703,E,549 BROOKLYN AVE,,,,CRAMERTON,NC,28032
