AKPAR,ValidationType,AddressLine1,AddressLine2,StreetNumberFrom,StreetNumberTo,City,State,ZipCode
194941,E,365 WOODLAWN AVE,,,,CRAMERTON,NC,28032
194942,E,363 WOODLAWN AVE,,,,CRAMERTON,NC,28032
194943,E,361 WOODLAWN AVE,,,,CRAMERTON,NC,28032
194944,E,359 WOODLAWN AVE,,,,CRAMERTON,NC,28032
194945,E,357 WOODLAWN AVE,,,,CRAMERTON,NC,28032
194946,E,355 WOODLAWN AVE,,,,CRAMERTON,NC,28032
194947,E,300 THIRTEENTH ST,,,,CRAMERTON,NC,28032
194948,E,302 THIRTEENTH ST,,,,CRAMERTON,NC,28032
194949,E,303 THIRTEENTH ST,,,,CRAMERTON,NC,28032
194950,E,301 THIRTEENTH ST,,,,CRAMERTON,NC,28032
194951,E,299 THIRTEENTH ST,,,,CRAMERTON,NC,28032
194952,E,297 THIRTEENTH ST,,,,CRAMERTON,NC,28032
194953,E,295 THIRTEENTH ST,,,,CRAMERTON,NC,28032
194954,E,290 MAYFLOWER AVE,,,,CRAMERTON,NC,28032
194955,E,291 TWELFTH ST,,,,CRAMERTON,NC,28032
194956,E,293 TWELFTH ST,,,,CRAMERTON,NC,28032
194957,E,295 TWELFTH ST,,,,CRAMERTON,NC,28032
194958,E,286 EIGHTH AVE,,,,CRAMERTON,NC,28032
194963,E,287 EIGHTH AVE,,,,CRAMERTON,NC,28032
194964,E,285 EIGHTH AVE,,,,CRAMERTON,NC,28032
194965,E,288 PARK ST,,,,CRAMERTON,NC,28032
194966,E,808 WASHINGTON ST,,,,CRAMERTON,NC,28032
194967,E,804 WASHINGTON ST,,,,CRAMERTON,NC,28032
194968,E,732 A WASHINGTON ST,,,,CRAMERTON,NC,28032
194969,E,728 WASHINGTON ST,,,,CRAMERTON,NC,28032
194970,E,726 WASHINGTON ST,,,,CRAMERTON,NC,28032
194971,E,724 WASHINGTON ST,,,,CRAMERTON,NC,28032
194972,E,722 WASHINGTON ST,,,,CRAMERTON,NC,28032
194973,E,720 WASHINGTON ST,,,,CRAMERTON,NC,28032
194974,E,289 SCOGGINS ST,,,,CRAMERTON,NC,28032
194975,E,719 WASHINGTON ST,,,,CRAMERTON,NC,28032
194976,E,721 WASHINGTON ST,,,,CRAMERTON,NC,28032
194977,E,723 WASHINGTON ST,,,,CRAMERTON,NC,28032
194978,E,725 WASHINGTON ST,,,,CRAMERTON,NC,28032
194979,E,286 PARK ST,,,,CRAMERTON,NC,28032
194980,E,285 PARK ST,,,,CRAMERTON,NC,28032
194981,E,284 EIGHTH AVE,,,,CRAMERTON,NC,28032
194982,E,283 EIGHTH AVE,,,,CRAMERTON,NC,28032
194983,E,282 EIGHTH AVE,,,,CRAMERTON,NC,28032
194985,E,281 EIGHTH AVE,,,,CRAMERTON,NC,28032
194986,E,287 SCOGGINS ST,,,,CRAMERTON,NC,28032
194987,E,288 SCOGGINS ST,,,,CRAMERTON,NC,28032
194988,E,280 EIGHTH AVE,,,,CRAMERTON,NC,28032
194989,E,279 EIGHTH AVE,,,,CRAMERTON,NC,28032
194990,E,278 EIGHTH AVE,,,,CRAMERTON,NC,28032
194991,E,277 EIGHTH AVE,,,,CRAMERTON,NC,28032
194992,E,276 EIGHTH AVE,,,,CRAMERTON,NC,28032
194993,E,275 EIGHTH AVE,,,,CRAMERTON,NC,28032
194994,E,274 EIGHTH AVE,,,,CRAMERTON,NC,28032
194995,E,273 EIGHTH AVE,,,,CRAMERTON,NC,28032
194996,E,272 EIGHTH AVE,,,,CRAMERTON,NC,28032
194997,E,532 BROOKLYN AVE,,,,CRAMERTON,NC,28032
194998,E,533 BROOKLYN AVE,,,,CRAMERTON,NC,28032
194999,E,534 BROOKLYN AVE,,,,CRAMERTON,NC,28032
195000,E,535 BROOKLYN AVE,,,,CRAMERTON,NC,28032
195001,E,536 BROOKLYN AVE,,,,CRAMERTON,NC,28032
195002,E,537 BROOKLYN AVE,,,,CRAMERTON,NC,28032
195003,E,601 WASHINGTON ST,,,,CRAMERTON,NC,28032
195004,E,607 WASHINGTON ST,,,,CRAMERTON,NC,28032
195005,E,609 WASHINGTON ST,,,,CRAMERTON,NC,28032
195006,E,611 WASHINGTON ST,,,,CRAMERTON,NC,28032
195007,E,613 WASHINGTON ST,,,,CRAMERTON,NC,28032
195008,E,615 WASHINGTON ST,,,,CRAMERTON,NC,28032
195009,E,617 WASHINGTON ST,,,,CRAMERTON,NC,28032
195010,E,614 WASHINGTON ST,,,,CRAMERTON,NC,28032
195011,E,612 WASHINGTON ST,,,,CRAMERTON,NC,28032
195012,E,610 A WASHINGTON ST,,,,CRAMERTON,NC,28032
195013,E,610 WASHINGTON ST,,,,CRAMERTON,NC,28032
195014,E,608 WASHINGTON ST,,,,CRAMERTON,NC,28032
195015,E,606 WASHINGTON ST,,,,CRAMERTON,NC,28032
195016,E,604 WASHINGTON ST,,,,CRAMERTON,NC,28032
195017,E,539 BROOKLYN AVE,,,,CRAMERTON,NC,28032
195018,E,541 BROOKLYN AVE,,,,CRAMERTON,NC,28032
195019,E,542 BROOKLYN AVE,,,,CRAMERTON,NC,28032
195033,E,485 LINCOLN ST,,,,CRAMERTON,NC,28032
195034,E,484 LINCOLN ST,,,,CRAMERTON,NC,28032
195035,E,483 LINCOLN ST,,,,CRAMERTON,NC,28032
195036,E,482 LINCOLN ST,,,,CRAMERTON,NC,28032
195037,E,480 LINCOLN ST,,,,CRAMERTON,NC,28032
195038,E,478 LINCOLN ST,,,,CRAMERTON,NC,28032
195039,E,479 LINCOLN ST,,,,CRAMERTON,NC,28032
195040,E,477 ELEVENTH ST,,,,CRAMERTON,NC,28032
195041,E,380 WASHINGTON ST,,,,CRAMERTON,NC,28032
195042,E,481 LINCOLN ST,,,,CRAMERTON,NC,28032
195043,E,384 1 WASHINGTON ST,,,,CRAMERTON,NC,28032
195044,E,486 HICKORY ST,,,,CRAMERTON,NC,28032
195045,E,487 HICKORY ST,,,,CRAMERTON,NC,28032
195046,E,488 LINCOLN ST,,,,CRAMERTON,NC,28032
195047,E,494 WASHINGTON ST,,,,CRAMERTON,NC,28032
195048,E,496 WASHINGTON ST,,,,CRAMERTON,NC,28032
195049,E,498 WASHINGTON ST,,,,CRAMERTON,NC,28032
195050,E,500 WASHINGTON ST,,,,CRAMERTON,NC,28032
195051,E,502 WASHINGTON ST,,,,CRAMERTON,NC,28032
195052,E,504 WASHINGTON ST,,,,CRAMERTON,NC,28032
195053,E,506 WASHINGTON ST,,,,CRAMERTON,NC,28032
195054,E,508 WASHINGTON ST,,,,CRAMERTON,NC,28032
195055,E,510 WASHINGTON ST,,,,CRAMERTON,NC,28032
195056,E,512 WASHINGTON ST,,,,CRAMERTON,NC,28032
195057,E,514 WASHINGTON ST,,,,CRAMERTON,NC,28032
195058,E,516 WASHINGTON ST,,,,CRAMERTON,NC,28032
195059,E,518 WASHINGTON ST,,,,CRAMERTON,NC,28032
195060,E,540 BROOKLYN AVE,,,,CRAMERTON,NC,28032
195061,E,538 BROOKLYN AVE,,,,CRAMERTON,NC,28032
195062,E,537 B BROOKLYN AVE,,,,CRAMERTON,NC,28032
195067,E,511 WASHINGTON ST,,,,CRAMERTON,NC,28032
195068,E,509 WASHINGTON ST,,,,CRAMERTON,NC,28032
195069,E,507 WASHINGTON ST,,,,CRAMERTON,NC,28032
195070,E,505 WASHINGTON ST,,,,CRAMERTON,NC,28032
195071,E,503 WASHINGTON ST,,,,CRAMERTON,NC,28032
195072,E,501 WASHINGTON ST,,,,CRAMERTON,NC,28032
195073,E,499 WASHINGTON ST,,,,CRAMERTON,NC,28032
195074,E,497 WASHINGTON ST,,,,CRAMERTON,NC,28032
195075,E,495 WASHINGTON ST,,,,CRAMERTON,NC,28032
195076,E,493 WASHINGTON ST,,,,CRAMERTON,NC,28032
195077,E,385 WASHINGTON ST,,,,CRAMERTON,NC,28032
195078,E,383 WASHINGTON ST,,,,CRAMERTON,NC,28032
195079,E,381 WASHINGTON ST,,,,CRAMERTON,NC,28032
195080,E,476 ELEVENTH ST,,,,CRAMERTON,NC,28032
195081,E,475 ELEVENTH ST,,,,CRAMERTON,NC,28032
195082,E,474 ELEVENTH ST,,,,CRAMERTON,NC,28032
195083,E,473 ELEVENTH ST,,,,CRAMERTON,NC,28032
195084,E,471 ELEVENTH ST,,,,CRAMERTON,NC,28032
195085,E,469 ELEVENTH ST,,,,CRAMERTON,NC,28032
195086,E,572 HIGH ST,,,,CRAMERTON,NC,28032
195087,E,467 ELEVENTH ST,,,,CRAMERTON,NC,28032
195088,E,574 HIGH ST,,,,CRAMERTON,NC,28032
195089,E,576 HIGH ST,,,,CRAMERTON,NC,28032
195090,E,578 HIGH ST,,,,CRAMERTON,NC,28032
195091,E,110 VICTORY LN,,,,CRAMERTON,NC,28032
195094,E,536 1/2 BROOKLYN AVE,,,,CRAMERTON,NC,28032
195095,E,535 B BROOKLYN AVE,,,,CRAMERTON,NC,28032
195099,E,534 C BROOKLYN AVE,,,,CRAMERTON,NC,28032
195100,E,530 BROOKLYN AVE,,,,CRAMERTON,NC,28032
195101,E,271 1/2 EIGHTH AVE,,,,CRAMERTON,NC,28032
195102,E,271 A EIGHTH AVE,,,,CRAMERTON,NC,28032
195103,E,271 EIGHTH AVE,,,,CRAMERTON,NC,28032
195105,E,270 EIGHTH AVE,,,,CRAMERTON,NC,28032
195106,E,269 EIGHTH AVE,,,,CRAMERTON,NC,28032
195107,E,268 EIGHTH AVE,,,,CRAMERTON,NC,28032
195108,E,267 EIGHTH AVE,,,,CRAMERTON,NC,28032
195109,E,266 EIGHTH AVE,,,,CRAMERTON,NC,28032
195110,E,262 A EIGHTH AVE,,,,CRAMERTON,NC,28032
195111,E,265 EIGHTH AVE,,,,CRAMERTON,NC,28032
195112,E,264 EIGHTH AVE,,,,CRAMERTON,NC,28032
195113,E,263 EIGHTH AVE,,,,CRAMERTON,NC,28032
195114,E,262 EIGHTH AVE,,,,CRAMERTON,NC,28032
195115,E,580 HIGH ST,,,,CRAMERTON,NC,28032
195116,E,579 HIGH ST,,,,CRAMERTON,NC,28032
195117,E,577 HIGH ST,,,,CRAMERTON,NC,28032
195118,E,575 HIGH ST,,,,CRAMERTON,NC,28032
195119,E,573 HIGH ST,,,,CRAMERTON,NC,28032
195120,E,571 HIGH ST,,,,CRAMERTON,NC,28032
195121,E,465 ELEVENTH ST,,,,CRAMERTON,NC,28032
195122,E,248 EIGHTH AVE,,,,CRAMERTON,NC,28032
195123,E,250 EIGHTH AVE,,,,CRAMERTON,NC,28032
195124,E,252 EIGHTH AVE,,,,CRAMERTON,NC,28032
195125,E,254 EIGHTH AVE,,,,CRAMERTON,NC,28032
195126,E,256 EIGHTH AVE,,,,CRAMERTON,NC,28032
195127,E,258 EIGHTH AVE,,,,CRAMERTON,NC,28032
195128,E,260 EIGHTH AVE,,,,CRAMERTON,NC,28032
195130,E,259 EIGHTH AVE,,,,CRAMERTON,NC,28032
195131,E,257 EIGHTH AVE,,,,CRAMERTON,NC,28032
195132,E,255 EIGHTH AVE,,,,CRAMERTON,NC,28032
195133,E,253 EIGHTH AVE,,,,CRAMERTON,NC,28032
195134,E,251 EIGHTH AVE,,,,CRAMERTON,NC,28032
195135,E,249 EIGHTH AVE,,,,CRAMERTON,NC,28032
195136,E,208 ARMSTRONG DR,,,,BELMONT,NC,28012
195137,E,210 ARMSTRONG DR,,,,BELMONT,NC,28012
195138,E,212 ARMSTRONG DR,,,,BELMONT,NC,28012
195139,E,214 ARMSTRONG DR,,,,BELMONT,NC,28012
195140,E,204 DAVIS LN,,,,BELMONT,NC,28012
195141,E,206 DAVIS LN,,,,BELMONT,NC,28012
195142,E,210 DAVIS LN,,,,BELMONT,NC,28012
195143,E,209 DAVIS LN,,,,BELMONT,NC,28012
195144,E,207 DAVIS LN,,,,BELMONT,NC,28012
195145,E,205 DAVIS LN,,,,BELMONT,NC,28012
195146,E,203 DAVIS LN,,,,BELMONT,NC,28012
195147,E,201 DAVIS LN,,,,BELMONT,NC,28012
195148,E,200 DAVIS LN,,,,BELMONT,NC,28012
195149,E,202 DAVIS LN,,,,BELMONT,NC,28012
195150,E,300 ARMSTRONG DR,,,,BELMONT,NC,28012
195151,E,302 ARMSTRONG DR,,,,BELMONT,NC,28012
195152,E,304 ARMSTRONG DR,,,,BELMONT,NC,28012
195153,E,306 ARMSTRONG DR,,,,BELMONT,NC,28012
195154,E,300 GREENWOOD PL,,,,BELMONT,NC,28012
195155,E,302 GREENWOOD PL,,,,BELMONT,NC,28012
195156,E,304 GREENWOOD PL,,,,BELMONT,NC,28012
195157,E,306 GREENWOOD PL,,,,BELMONT,NC,28012
195158,E,308 GREENWOOD PL,,,,BELMONT,NC,28012
195159,E,301 GREENWOOD PL,,,,BELMONT,NC,28012
195160,E,400 ARMSTRONG DR,,,,BELMONT,NC,28012
195161,E,402 ARMSTRONG DR,,,,BELMONT,NC,28012
195162,E,404 ARMSTRONG DR,,,,BELMONT,NC,28012
195164,E,406 ARMSTRONG DR,,,,BELMONT,NC,28012
195165,E,408 ARMSTRONG DR,,,,BELMONT,NC,28012
195167,E,101 TREELINE DR,,,,BELMONT,NC,28012
195168,E,401 RIDGEWAY DR,,,,BELMONT,NC,28012
195169,E,403 RIDGEWAY DR,,,,BELMONT,NC,28012
195170,E,405 RIDGEWAY DR,,,,BELMONT,NC,28012
195171,E,407 ROGERS CT,,,,BELMONT,NC,28012
195172,E,410 ROGERS CT,,,,BELMONT,NC,28012
195173,E,406 ROGERS CT,,,,BELMONT,NC,28012
195174,E,404 ROGERS CT,,,,BELMONT,NC,28012
195175,E,503 BENTLEY CT,,,,BELMONT,NC,28012
195176,E,505 BENTLEY CT,,,,BELMONT,NC,28012
195177,E,509 BENTLEY CT,,,,BELMONT,NC,28012
195179,E,510 BENTLEY CT,,,,BELMONT,NC,28012
195180,E,601 RIDGEWAY DR,,,,BELMONT,NC,28012
195181,E,603 RIDGEWAY DR,,,,BELMONT,NC,28012
195182,E,605 RIDGEWAY DR,,,,BELMONT,NC,28012
195183,E,609 RIDGEWAY DR,,,,BELMONT,NC,28012
195184,E,613 RIDGEWAY DR,,,,BELMONT,NC,28012
195185,E,615 RIDGEWAY DR,,,,BELMONT,NC,28012
195186,E,614 RIDGEWAY DR,,,,BELMONT,NC,28012
195187,E,612 RIDGEWAY DR,,,,BELMONT,NC,28012
195188,E,610 RIDGEWAY DR,,,,BELMONT,NC,28012
195189,E,606 RIDGEWAY DR,,,,BELMONT,NC,28012
195190,E,604 RIDGEWAY DR,,,,BELMONT,NC,28012
195191,E,602 RIDGEWAY DR,,,,BELMONT,NC,28012
195192,E,600 RIDGEWAY DR,,,,BELMONT,NC,28012
195193,E,506 RIDGEWAY DR,,,,BELMONT,NC,28012
195194,E,504 RIDGEWAY DR,,,,BELMONT,NC,28012
195195,E,502 RIDGEWAY DR,,,,BELMONT,NC,28012
195196,E,500 RIDGEWAY DR,,,,BELMONT,NC,28012
195197,E,404 RIDGEWAY DR,,,,BELMONT,NC,28012
195198,E,402 RIDGEWAY DR,,,,BELMONT,NC,28012
195199,E,400 RIDGEWAY DR,,,,BELMONT,NC,28012
195200,E,310 RIDGEWAY DR,,,,BELMONT,NC,28012
195201,E,102 TREELINE DR,,,,BELMONT,NC,28012
195202,E,100 TREELINE DR,,,,BELMONT,NC,28012
195205,E,321 LAKEWOOD RD,,,,BELMONT,NC,28012
195206,E,319 LAKEWOOD RD,,,,BELMONT,NC,28012
195207,E,311 LAKEWOOD RD,,,,BELMONT,NC,28012
195208,E,303 LAKEWOOD RD,,,,BELMONT,NC,28012
195209,E,317 LAKEWOOD RD,,,,BELMONT,NC,28012
195211,E,791 EAGLE RD,,,,BELMONT,NC,28012
195212,E,789 EAGLE RD,,,,BELMONT,NC,28012
195213,E,785 EAGLE RD,,,,BELMONT,NC,28012
195214,E,781 EAGLE RD,,,,BELMONT,NC,28012
195215,E,202 U ARMSTRONG DR,,,,BELMONT,NC,28012
195217,E,488 ELEVENTH ST,,,,CRAMERTON,NC,28032
195227,E,230 A DAWSON ST,,,,CRAMERTON,NC,28032
195231,E,651 EAGLE RD,,,,BELMONT,NC,28012
195233,E,700 EAGLE RD,,,,BELMONT,NC,28012
195235,E,215 ARMSTRONG DR,,,,BELMONT,NC,28012
195236,E,211 ARMSTRONG DR,,,,BELMONT,NC,28012
195237,E,209 ARMSTRONG DR,,,,BELMONT,NC,28012
195239,E,401 ARMSTRONG DR,,,,BELMONT,NC,28012
195240,E,305 ARMSTRONG DR,,,,BELMONT,NC,28012
195241,E,301 ARMSTRONG DR,,,,BELMONT,NC,28012
195242,E,205 ARMSTRONG DR,,,,BELMONT,NC,28012
195243,E,207 ARMSTRONG DR,,,,BELMONT,NC,28012
195245,E,24 LAKE DR,,,,BELMONT,NC,28012
195246,E,28 LAKE DR,,,,BELMONT,NC,28012
195247,E,32 LAKE DR,,,,BELMONT,NC,28012
195249,E,213 OAK DR,,,,BELMONT,NC,28012
195250,E,210 OAK DR,,,,BELMONT,NC,28012
195251,E,211 OAK DR,,,,BELMONT,NC,28012
195252,E,208 OAK DR,,,,BELMONT,NC,28012
195253,E,209 OAK DR,,,,BELMONT,NC,28012
195254,E,206 OAK DR,,,,BELMONT,NC,28012
195255,E,207 OAK DR,,,,BELMONT,NC,28012
195256,E,204 OAK DR,,,,BELMONT,NC,28012
195257,E,205 OAK DR,,,,BELMONT,NC,28012
195258,E,200 OAK DR,,,,BELMONT,NC,28012
195259,E,101 ARMSTRONG DR,,,,BELMONT,NC,28012
195260,E,100 OLD LAKEWOOD RD,,,,BELMONT,NC,28012
195261,E,102 OLD LAKEWOOD RD,,,,BELMONT,NC,28012
195262,E,104 OLD LAKEWOOD RD,,,,BELMONT,NC,28012
195263,E,106 OLD LAKEWOOD RD,,,,BELMONT,NC,28012
195264,E,108 OLD LAKEWOOD RD,,,,BELMONT,NC,28012
195265,E,110 OLD LAKEWOOD RD,,,,BELMONT,NC,28012
195266,E,112 OLD LAKEWOOD RD,,,,BELMONT,NC,28012
195267,E,114 LAKEWOOD RD,,,,BELMONT,NC,28012
195269,E,302 LAKEWOOD RD,,,,BELMONT,NC,28012
195270,E,306 LAKEWOOD RD,,,,BELMONT,NC,28012
195271,E,310 LAKEWOOD RD,,,,BELMONT,NC,28012
195272,E,312 LAKEWOOD RD,,,,BELMONT,NC,28012
195273,E,314 LAKEWOOD RD,,,,BELMONT,NC,28012
195275,E,206 ARMSTRONG DR,,,,BELMONT,NC,28012
195279,E,472 ELEVENTH ST,,,,CRAMERTON,NC,28032
195280,E,470 ELEVENTH ST,,,,CRAMERTON,NC,28032
195281,E,468 ELEVENTH ST,,,,CRAMERTON,NC,28032
195282,E,466 ELEVENTH ST,,,,CRAMERTON,NC,28032
195283,E,464 ELEVENTH ST,,,,CRAMERTON,NC,28032
195284,E,1 JULIAN ST,,,,CRAMERTON,NC,28032
195285,E,241 EIGHTH AVE,,,,CRAMERTON,NC,28032
195286,E,242 EIGHTH AVE,,,,CRAMERTON,NC,28032
195287,E,247 EIGHTH AVE,,,,CRAMERTON,NC,28032
195288,E,246 EIGHTH AVE,,,,CRAMERTON,NC,28032
195289,E,245 A EIGHTH AVE,,,,CRAMERTON,NC,28032
195290,E,244 EIGHTH AVE,,,,CRAMERTON,NC,28032
195291,E,243 EIGHTH AVE,,,,CRAMERTON,NC,28032
195292,E,239 EIGHTH AVE,,,,CRAMERTON,NC,28032
195293,E,238 EIGHTH AVE,,,,CRAMERTON,NC,28032
195294,E,237 EIGHTH AVE,,,,CRAMERTON,NC,28032
195295,E,235 EIGHTH AVE,,,,CRAMERTON,NC,28032
195297,E,240 EIGHTH AVE,,,,CRAMERTON,NC,28032
195299,E,2 JULIAN ST,,,,CRAMERTON,NC,28032
195303,E,224 TENTH ST,,,,CRAMERTON,NC,28032
195304,E,225 TENTH ST,,,,CRAMERTON,NC,28032
195305,E,223 TENTH ST,,,,CRAMERTON,NC,28032
195306,E,221 TENTH ST,,,,CRAMERTON,NC,28032
195307,E,219 TENTH ST,,,,CRAMERTON,NC,28032
195308,E,217 TENTH ST,,,,CRAMERTON,NC,28032
195309,E,215 TENTH ST,,,,CRAMERTON,NC,28032
195310,E,234 EIGHTH AVE,,,,CRAMERTON,NC,28032
195311,E,159 EIGHTH AVE,,,,CRAMERTON,NC,28032
195312,E,158 EIGHTH AVE,,,,CRAMERTON,NC,28032
195313,E,226 POPLAR ST,,,,CRAMERTON,NC,28032
195314,E,212 TENTH ST,,,,CRAMERTON,NC,28032
195315,E,214 TENTH ST,,,,CRAMERTON,NC,28032
195316,E,227 POPLAR ST,,,,CRAMERTON,NC,28032
195317,E,216 TENTH ST,,,,CRAMERTON,NC,28032
195318,E,218 TENTH ST,,,,CRAMERTON,NC,28032
195319,E,220 TENTH ST,,,,CRAMERTON,NC,28032
195320,E,222 TENTH ST,,,,CRAMERTON,NC,28032
195321,E,235 DAWSON ST,,,,CRAMERTON,NC,28032
195322,E,234 DAWSON ST,,,,CRAMERTON,NC,28032
195323,E,232 DAWSON ST,,,,CRAMERTON,NC,28032
195324,E,233 DAWSON ST,,,,CRAMERTON,NC,28032
195325,E,231 DAWSON ST,,,,CRAMERTON,NC,28032
195326,E,230 DAWSON ST,,,,CRAMERTON,NC,28032
195327,E,228 DAWSON ST,,,,CRAMERTON,NC,28032
195328,E,229 DAWSON ST,,,,CRAMERTON,NC,28032
195329,E,157 EIGHTH AVE,,,,CRAMERTON,NC,28032
195330,E,156 EIGHTH AVE,,,,CRAMERTON,NC,28032
195331,E,155 EIGHTH AVE,,,,CRAMERTON,NC,28032
195332,E,154 EIGHTH AVE,,,,CRAMERTON,NC,28032
195333,E,153 EIGHTH AVE,,,,CRAMERTON,NC,28032
195335,E,137 EIGHTH AVE,,,,CRAMERTON,NC,28032
195336,E,149 EIGHTH AVE,,,,CRAMERTON,NC,28032
195337,E,141 EIGHTH AVE,,,,CRAMERTON,NC,28032
195338,E,160 EIGHTH AVE,,,,CRAMERTON,NC,28032
195339,E,176 NINTH ST,,,,CRAMERTON,NC,28032
195340,E,161 EIGHTH AVE,,,,CRAMERTON,NC,28032
195341,E,177 CENTER ST,,,,CRAMERTON,NC,28032
195342,E,162 EIGHTH AVE,,,,CRAMERTON,NC,28032
195343,E,178 CENTER ST,,,,CRAMERTON,NC,28032
195344,E,163 EIGHTH AVE,,,,CRAMERTON,NC,28032
195345,E,179 CENTER ST,,,,CRAMERTON,NC,28032
195346,E,164 EIGHTH AVE,,,,CRAMERTON,NC,28032
195347,E,180 CENTER ST,,,,CRAMERTON,NC,28032
195348,E,181 CENTER ST,,,,CRAMERTON,NC,28032
195349,E,165 EIGHTH AVE,,,,CRAMERTON,NC,28032
195351,E,182 CENTER ST,,,,CRAMERTON,NC,28032
195352,E,183 CENTER ST,,,,CRAMERTON,NC,28032
195353,E,167 EIGHTH AVE,,,,CRAMERTON,NC,28032
195354,E,184 CENTER ST,,,,CRAMERTON,NC,28032
195355,E,168 EIGHTH AVE,,,,CRAMERTON,NC,28032
195356,E,185 CENTER ST,,,,CRAMERTON,NC,28032
195357,E,169 EIGHTH AVE,,,,CRAMERTON,NC,28032
195358,E,186 CENTER ST,,,,CRAMERTON,NC,28032
195359,E,170 EIGHTH AVE,,,,CRAMERTON,NC,28032
195360,E,187 CENTER ST,,,,CRAMERTON,NC,28032
195361,E,171 EIGHTH AVE,,,,CRAMERTON,NC,28032
195362,E,188 CENTER ST,,,,CRAMERTON,NC,28032
195363,E,189 CENTER ST,,,,CRAMERTON,NC,28032
195364,E,190 CENTER ST,,,,CRAMERTON,NC,28032
195365,E,172 EIGHTH AVE,,,,CRAMERTON,NC,28032
195366,E,173 EIGHTH AVE,,,,CRAMERTON,NC,28032
195367,E,191 CENTER ST,,,,CRAMERTON,NC,28032
195368,E,192 CENTER ST,,,,CRAMERTON,NC,28032
195369,E,174 EIGHTH AVE,,,,CRAMERTON,NC,28032
195370,E,175 TENTH ST,,,,CRAMERTON,NC,28032
195371,E,193 TENTH ST,,,,CRAMERTON,NC,28032
195372,E,211 FRONT ST,,,,CRAMERTON,NC,28032
195373,E,210 FRONT ST,,,,CRAMERTON,NC,28032
195374,E,209 FRONT ST,,,,CRAMERTON,NC,28032
195375,E,208 FRONT ST,,,,CRAMERTON,NC,28032
195376,E,207 FRONT ST,,,,CRAMERTON,NC,28032
195377,E,206 FRONT ST,,,,CRAMERTON,NC,28032
195378,E,205 FRONT ST,,,,CRAMERTON,NC,28032
195379,E,204 FRONT ST,,,,CRAMERTON,NC,28032
195380,E,203 FRONT ST,,,,CRAMERTON,NC,28032
195381,E,202 FRONT ST,,,,CRAMERTON,NC,28032
195382,E,201 FRONT ST,,,,CRAMERTON,NC,28032
195383,E,200 FRONT ST,,,,CRAMERTON,NC,28032
195384,E,199 FRONT ST,,,,CRAMERTON,NC,28032
195385,E,198 FRONT ST,,,,CRAMERTON,NC,28032
195386,E,197 FRONT ST,,,,CRAMERTON,NC,28032
195387,E,196 FRONT ST,,,,CRAMERTON,NC,28032
195388,E,195 FRONT ST,,,,CRAMERTON,NC,28032
195389,E,194 FRONT ST,,,,CRAMERTON,NC,28032
195390,E,480 ELEVENTH ST,,,,CRAMERTON,NC,28032
195394,E,201 TREELINE DR,,,,BELMONT,NC,28012
195396,E,207 TREELINE DR,,,,BELMONT,NC,28012
195397,E,407 HOLLY DR,,,,BELMONT,NC,28012
195398,E,411 HOLLY DR,,,,BELMONT,NC,28012
195399,E,415 HOLLY DR,,,,BELMONT,NC,28012
195400,E,419 HOLLY DR,,,,BELMONT,NC,28012
195401,E,421 HOLLY DR,,,,BELMONT,NC,28012
195402,E,425 HOLLY DR,,,,BELMONT,NC,28012
195403,E,429 HOLLY DR,,,,BELMONT,NC,28012
195404,E,431 HOLLY DR,,,,BELMONT,NC,28012
195405,E,422 HOLLY DR,,,,BELMONT,NC,28012
195407,E,414 HOLLY DR,,,,BELMONT,NC,28012
195408,E,310 BERRY CT,,,,BELMONT,NC,28012
195409,E,410 HOLLY DR,,,,BELMONT,NC,28012
195410,E,406 HOLLY DR,,,,BELMONT,NC,28012
195411,E,301 TREELINE DR,,,,BELMONT,NC,28012
195412,E,305 TREELINE DR,,,,BELMONT,NC,28012
195413,E,309 TREELINE DR,,,,BELMONT,NC,28012
195414,E,313 TREELINE DR,,,,BELMONT,NC,28012
195415,E,317 TREELINE DR,,,,BELMONT,NC,28012
195416,E,321 TREELINE DR,,,,BELMONT,NC,28012
195417,E,325 TREELINE DR,,,,BELMONT,NC,28012
195418,E,329 TREELINE DR,,,,BELMONT,NC,28012
195419,E,331 TREELINE DR,,,,BELMONT,NC,28012
195420,E,320 TREELINE DR,,,,BELMONT,NC,28012
195421,E,316 TREELINE DR,,,,BELMONT,NC,28012
195422,E,312 TREELINE DR,,,,BELMONT,NC,28012
195423,E,308 TREELINE DR,,,,BELMONT,NC,28012
195424,E,304 TREELINE DR,,,,BELMONT,NC,28012
195425,E,312 HOLLY DR,,,,BELMONT,NC,28012
195426,E,212 TREELINE DR,,,,BELMONT,NC,28012
195427,E,208 TREELINE DR,,,,BELMONT,NC,28012
195428,E,204 TREELINE DR,,,,BELMONT,NC,28012
195429,E,200 TREELINE DR,,,,BELMONT,NC,28012
195430,E,204 WOODRIDGE DR,,,,BELMONT,NC,28012
195431,E,206 WOODRIDGE DR,,,,BELMONT,NC,28012
195432,E,210 WOODRIDGE DR,,,,BELMONT,NC,28012
195433,E,214 WOODRIDGE DR,,,,BELMONT,NC,28012
195434,E,218 WOODRIDGE DR,,,,BELMONT,NC,28012
195435,E,222 WOODRIDGE DR,,,,BELMONT,NC,28012
195436,E,302 WOODRIDGE DR,,,,BELMONT,NC,28012
